chap_num,para_num,sent_num,token_num,token_str
1,10,2,4,heart
1,10,3,0,
1,10,3,1,her
1,10,3,2,disposition
1,10,3,3,was
1,10,3,4,affectionate
1,10,3,5,and
1,10,3,6,her
1,10,3,7,feelings
1,10,3,8,were
1,10,3,9,strong
1,10,4,0,but
1,10,4,1,she
1,10,4,2,knew
1,10,4,3,how
1,10,4,4,to
1,10,4,5,govern
1,10,4,6,them
1,10,5,0,it
1,10,5,1,was
1,10,5,2,a
1,10,5,3,knowledge
1,10,5,4,which
1,10,5,5,her
1,10,5,6,mother
1,10,5,7,had
1,10,5,8,yet
1,10,5,9,to
1,10,5,10,learn
1,10,6,0,and
1,10,6,1,which
1,10,6,2,one
1,10,6,3,of
1,10,6,4,her
1,10,6,5,sisters
1,10,6,6,had
1,10,6,7,resolved
1,10,6,8,never
1,10,6,9,to
1,10,6,10,be
1,10,6,11,taught
1,11,0,0,Marianne
1,11,0,1,s
1,11,0,2,abilities
1,11,0,3,were
1,11,0,4,in
1,11,0,5,many
1,11,0,6,respects
1,11,0,7,quite
1,11,0,8,equal
1,11,0,9,to
1,11,0,10,Elinor
1,11,0,11,s
1,11,1,0,She
1,11,1,1,was
1,11,1,2,sensible
1,11,1,3,and
1,11,1,4,clever
1,11,2,0,but
1,11,2,1,eager
1,11,2,2,in
1,11,2,3,everything
1,11,3,0,her
1,11,3,1,sorrows
1,11,3,2,her
1,11,3,3,joys
1,11,3,4,could
1,11,3,5,have
1,11,3,6,no
1,11,3,7,moderation
1,11,4,0,She
1,11,4,1,was
1,11,4,2,generous
1,11,4,3,amiable
1,11,4,4,interesting
1,11,5,0,she
1,11,5,1,was
1,11,5,2,everything
1,11,5,3,but
1,11,5,4,prudent
1,11,6,0,The
1,11,6,1,resemblance
1,11,6,2,between
1,11,6,3,her
1,11,6,4,and
1,11,6,5,her
1,11,6,6,mother
1,11,6,7,was
1,11,6,8,strikingly
1,11,6,9,great
1,12,0,0,Elinor
1,12,0,1,saw
1,12,0,2,with
1,12,0,3,concern
1,12,0,4,the
1,12,0,5,excess
1,12,0,6,of
1,12,0,7,her
1,12,0,8,sister
1,12,0,9,s
1,12,0,10,sensibility
1,12,1,0,but
1,12,1,1,by
1,12,1,2,Mrs
1,12,2,0,Dashwood
1,12,2,1,it
1,12,2,2,was
1,12,2,3,valued
1,12,2,4,and
1,12,2,5,cherished
1,12,3,0,They
1,12,3,1,encouraged
1,12,3,2,each
1,12,3,3,other
1,12,3,4,now
1,12,3,5,in
1,12,3,6,the
1,12,3,7,violence
1,12,3,8,of
1,12,3,9,their
1,12,3,10,affliction
1,12,4,0,The
1,12,4,1,agony
1,12,4,2,of
1,12,4,3,grief
1,12,4,4,which
1,12,4,5,overpowered
1,12,4,6,them
1,12,4,7,at
1,12,4,8,first
1,12,4,9,was
1,12,4,10,voluntarily
1,12,4,11,renewed
1,12,4,12,was
1,12,4,13,sought
1,12,4,14,for
1,12,4,15,was
1,12,4,16,created
1,12,4,17,again
1,12,4,18,and
1,12,4,19,again
1,12,5,0,They
1,12,5,1,gave
1,12,5,2,themselves
1,12,5,3,up
1,12,5,4,wholly
1,12,5,5,to
1,12,5,6,their
1,12,5,7,sorrow
1,12,5,8,seeking
1,12,5,9,increase
1,12,5,10,of
1,12,5,11,wretchedness
1,12,5,12,in
1,12,5,13,every
1,12,5,14,reflection
1,12,5,15,that
1,12,5,16,could
1,12,5,17,afford
1,12,5,18,it
1,12,5,19,and
1,12,5,20,resolved
1,12,5,21,against
1,12,5,22,ever
1,12,5,23,admitting
1,12,5,24,consolation
1,12,5,25,in
1,12,5,26,future
1,12,6,0,Elinor
1,12,6,1,too
1,12,6,2,was
1,12,6,3,deeply
1,12,6,4,afflicted
1,12,7,0,but
1,12,7,1,still
1,12,7,2,she
1,12,7,3,could
1,12,7,4,struggle
1,12,7,5,she
1,12,7,6,could
1,12,7,7,exert
1,12,7,8,herself
1,12,8,0,She
1,12,8,1,could
1,12,8,2,consult
1,12,8,3,with
1,12,8,4,her
1,12,8,5,brother
1,12,8,6,could
1,12,8,7,receive
1,12,8,8,her
1,12,8,9,sister
1,12,8,10,in
1,12,8,11,law
1,12,8,12,on
1,12,8,13,her
1,12,8,14,arrival
1,12,8,15,and
1,12,8,16,treat
1,12,8,17,her
1,12,8,18,with
1,12,8,19,proper
1,12,8,20,attention
1,12,9,0,and
1,12,9,1,could
1,12,9,2,strive
1,12,9,3,to
1,12,9,4,rouse
1,12,9,5,her
1,12,9,6,mother
1,12,9,7,to
1,12,9,8,similar
1,12,9,9,exertion
1,12,9,10,and
1,12,9,11,encourage
1,12,9,12,her
1,12,9,13,to
1,12,9,14,similar
1,12,9,15,forbearance
1,13,0,0,Margaret
1,13,0,1,the
1,13,0,2,other
1,13,0,3,sister
1,13,0,4,was
1,13,0,5,a
1,13,0,6,good
1,13,0,7,humored
1,13,0,8,well
1,13,0,9,disposed
1,13,0,10,girl
1,13,1,0,but
1,13,1,1,as
1,13,1,2,she
1,13,1,3,had
1,13,1,4,already
1,13,1,5,imbibed
1,13,1,6,a
1,13,1,7,good
1,13,1,8,deal
1,13,1,9,of
1,13,1,10,Marianne
1,13,1,11,s
1,13,1,12,romance
1,13,1,13,without
1,13,1,14,having
1,13,1,15,much
1,13,1,16,of
1,13,1,17,her
1,13,1,18,sense
1,13,1,19,she
1,13,1,20,did
1,13,1,21,not
1,13,1,22,at
1,13,1,23,thirteen
1,13,1,24,bid
1,13,1,25,fair
1,13,1,26,to
1,13,1,27,equal
1,13,1,28,her
1,13,1,29,sisters
1,13,1,30,at
1,13,1,31,a
1,13,1,32,more
1,13,1,33,advanced
1,13,1,34,period
1,13,1,35,of
1,13,1,36,life
2,0,0,0,Mrs
2,0,1,0,John
2,0,1,1,Dashwood
2,0,1,2,now
2,0,1,3,installed
2,0,1,4,herself
2,0,1,5,mistress
2,0,1,6,of
2,0,1,7,Norland
2,0,2,0,and
2,0,2,1,her
2,0,2,2,mother
2,0,2,3,and
2,0,2,4,sisters
2,0,2,5,in
2,0,2,6,law
2,0,2,7,were
2,0,2,8,degraded
2,0,2,9,to
2,0,2,10,the
2,0,2,11,condition
2,0,2,12,of
2,0,2,13,visitors
2,0,3,0,As
2,0,3,1,such
2,0,3,2,however
2,0,3,3,they
2,0,3,4,were
2,0,3,5,treated
2,0,3,6,by
2,0,3,7,her
2,0,3,8,with
2,0,3,9,quiet
2,0,3,10,civility
2,0,4,0,and
2,0,4,1,by
2,0,4,2,her
2,0,4,3,husband
2,0,4,4,with
2,0,4,5,as
2,0,4,6,much
2,0,4,7,kindness
2,0,4,8,as
2,0,4,9,he
2,0,4,10,could
2,0,4,11,feel
2,0,4,12,towards
2,0,4,13,anybody
2,0,4,14,beyond
2,0,4,15,himself
2,0,4,16,his
2,0,4,17,wife
2,0,4,18,and
2,0,4,19,their
2,0,4,20,child
2,0,5,0,He
2,0,5,1,really
2,0,5,2,pressed
2,0,5,3,them
2,0,5,4,with
2,0,5,5,some
2,0,5,6,earnestness
2,0,5,7,to
2,0,5,8,consider
2,0,5,9,Norland
2,0,5,10,as
2,0,5,11,their
2,0,5,12,home
2,0,6,0,and
2,0,6,1,as
2,0,6,2,no
2,0,6,3,plan
2,0,6,4,appeared
2,0,6,5,so
2,0,6,6,eligible
2,0,6,7,to
2,0,6,8,Mrs
2,0,7,0,Dashwood
2,0,7,1,as
2,0,7,2,remaining
2,0,7,3,there
2,0,7,4,till
2,0,7,5,she
2,0,7,6,could
2,0,7,7,accommodate
2,0,7,8,herself
2,0,7,9,with
2,0,7,10,a
2,0,7,11,house
2,0,7,12,in
2,0,7,13,the
2,0,7,14,neighbourhood
2,0,7,15,his
2,0,7,16,invitation
2,0,7,17,was
2,0,7,18,accepted
2,1,0,0,A
2,1,0,1,continuance
2,1,0,2,in
2,1,0,3,a
2,1,0,4,place
2,1,0,5,where
2,1,0,6,everything
2,1,0,7,reminded
2,1,0,8,her
2,1,0,9,of
2,1,0,10,former
2,1,0,11,delight
2,1,0,12,was
2,1,0,13,exactly
2,1,0,14,what
2,1,0,15,suited
2,1,0,16,her
2,1,0,17,mind
2,1,1,0,In
2,1,1,1,seasons
2,1,1,2,of
2,1,1,3,cheerfulness
2,1,1,4,no
2,1,1,5,temper
2,1,1,6,could
2,1,1,7,be
2,1,1,8,more
2,1,1,9,cheerful
2,1,1,10,than
2,1,1,11,hers
2,1,1,12,or
2,1,1,13,possess
2,1,1,14,in
2,1,1,15,a
2,1,1,16,greater
2,1,1,17,degree
2,1,1,18,that
2,1,1,19,sanguine
2,1,1,20,expectation
2,1,1,21,of
2,1,1,22,happiness
2,1,1,23,which
2,1,1,24,is
2,1,1,25,happiness
2,1,1,26,itself
2,1,2,0,But
2,1,2,1,in
2,1,2,2,sorrow
2,1,2,3,she
2,1,2,4,must
2,1,2,5,be
2,1,2,6,equally
2,1,2,7,carried
2,1,2,8,away
2,1,2,9,by
2,1,2,10,her
2,1,2,11,fancy
2,1,2,12,and
2,1,2,13,as
2,1,2,14,far
2,1,2,15,beyond
2,1,2,16,consolation
2,1,2,17,as
2,1,2,18,in
2,1,2,19,pleasure
2,1,2,20,she
2,1,2,21,was
2,1,2,22,beyond
2,1,2,23,alloy
2,2,0,0,Mrs
2,2,1,0,John
2,2,1,1,Dashwood
2,2,1,2,did
2,2,1,3,not
2,2,1,4,at
2,2,1,5,all
2,2,1,6,approve
2,2,1,7,of
2,2,1,8,what
2,2,1,9,her
2,2,1,10,husband
2,2,1,11,intended
2,2,1,12,to
2,2,1,13,do
2,2,1,14,for
2,2,1,15,his
2,2,1,16,sisters
2,2,2,0,To
2,2,2,1,take
2,2,2,2,three
2,2,2,3,thousand
2,2,2,4,pounds
2,2,2,5,from
2,2,2,6,the
2,2,2,7,fortune
2,2,2,8,of
2,2,2,9,their
2,2,2,10,dear
2,2,2,11,little
2,2,2,12,boy
2,2,2,13,would
2,2,2,14,be
2,2,2,15,impoverishing
2,2,2,16,him
2,2,2,17,to
2,2,2,18,the
2,2,2,19,most
2,2,2,20,dreadful
2,2,2,21,degree
2,2,3,0,She
2,2,3,1,begged
2,2,3,2,him
2,2,3,3,to
2,2,3,4,think
2,2,3,5,again
2,2,3,6,on
2,2,3,7,the
2,2,3,8,subject
2,2,4,0,How
2,2,4,1,could
2,2,4,2,he
2,2,4,3,answer
2,2,4,4,it
2,2,4,5,to
2,2,4,6,himself
2,2,4,7,to
2,2,4,8,rob
2,2,4,9,his
2,2,4,10,child
2,2,4,11,and
2,2,4,12,his
2,2,4,13,only
2,2,4,14,child
2,2,4,15,too
2,2,4,16,of
2,2,4,17,so
2,2,4,18,large
2,2,4,19,a
2,2,4,20,sum
2,2,5,0,And
2,2,5,1,what
2,2,5,2,possible
2,2,5,3,claim
2,2,5,4,could
2,2,5,5,the
2,2,5,6,Miss
2,2,5,7,Dashwoods
2,2,5,8,who
2,2,5,9,were
2,2,5,10,related
2,2,5,11,to
2,2,5,12,him
2,2,5,13,only
2,2,5,14,by
2,2,5,15,half
2,2,5,16,blood
2,2,5,17,which
2,2,5,18,she
2,2,5,19,considered
2,2,5,20,as
2,2,5,21,no
2,2,5,22,relationship
2,2,5,23,at
2,2,5,24,all
2,2,5,25,have
2,2,5,26,on
2,2,5,27,his
2,2,5,28,generosity
2,2,5,29,to
2,2,5,30,so
2,2,5,31,large
2,2,5,32,an
2,2,5,33,amount
2,2,6,0,It
2,2,6,1,was
2,2,6,2,very
2,2,6,3,well
2,2,6,4,known
2,2,6,5,that
2,2,6,6,no
2,2,6,7,affection
2,2,6,8,was
2,2,6,9,ever
2,2,6,10,supposed
2,2,6,11,to
2,2,6,12,exist
2,2,6,13,between
2,2,6,14,the
2,2,6,15,children
2,2,6,16,of
2,2,6,17,any
2,2,6,18,man
2,2,6,19,by
2,2,6,20,different
2,2,6,21,marriages
2,2,7,0,and
2,2,7,1,why
2,2,7,2,was
2,2,7,3,he
2,2,7,4,to
2,2,7,5,ruin
2,2,7,6,himself
2,2,7,7,and
2,2,7,8,their
2,2,7,9,poor
2,2,7,10,little
2,2,7,11,Harry
2,2,7,12,by
2,2,7,13,giving
2,2,7,14,away
2,2,7,15,all
2,2,7,16,his
2,2,7,17,money
2,2,7,18,to
2,2,7,19,his
2,2,7,20,half
2,2,7,21,sisters
2,3,0,0,"""It"
2,3,0,1,was
2,3,0,2,my
2,3,0,3,father
2,3,0,4,s
2,3,0,5,last
2,3,0,6,request
2,3,0,7,to
2,3,0,8,me
2,3,0,9,""""
2,3,0,10,replied
2,3,0,11,her
2,3,0,12,husband
2,3,0,13,"""that"
2,3,0,14,I
2,3,0,15,should
2,3,0,16,assist
2,3,0,17,his
2,3,0,18,widow
2,3,0,19,and
2,3,0,20,daughters
2,3,1,0,""""
2,4,0,0,"""He"
2,4,0,1,did
2,4,0,2,not
2,4,0,3,know
2,4,0,4,what
2,4,0,5,he
2,4,0,6,was
2,4,0,7,talking
2,4,0,8,of
2,4,0,9,I
2,4,0,10,dare
2,4,0,11,say
2,4,1,0,ten
2,4,1,1,to
2,4,1,2,one
2,4,1,3,but
2,4,1,4,he
2,4,1,5,was
2,4,1,6,light
2,4,1,7,headed
2,4,1,8,at
2,4,1,9,the
2,4,1,10,time
2,4,2,0,Had
2,4,2,1,he
2,4,2,2,been
2,4,2,3,in
2,4,2,4,his
2,4,2,5,right
2,4,2,6,senses
2,4,2,7,he
2,4,2,8,could
2,4,2,9,not
2,4,2,10,have
2,4,2,11,thought
2,4,2,12,of
2,4,2,13,such
2,4,2,14,a
2,4,2,15,thing
2,4,2,16,as
2,4,2,17,begging
2,4,2,18,you
2,4,2,19,to
2,4,2,20,give
2,4,2,21,away
2,4,2,22,half
2,4,2,23,your
2,4,2,24,fortune
2,4,2,25,from
2,4,2,26,your
2,4,2,27,own
2,4,2,28,child
2,4,3,0,""""
2,5,0,0,"""He"
2,5,0,1,did
2,5,0,2,not
2,5,0,3,stipulate
2,5,0,4,for
2,5,0,5,any
2,5,0,6,particular
2,5,0,7,sum
2,5,0,8,my
2,5,0,9,dear
2,5,0,10,Fanny
2,5,1,0,he
2,5,1,1,only
2,5,1,2,requested
2,5,1,3,me
2,5,1,4,in
2,5,1,5,general
2,5,1,6,terms
2,5,1,7,to
2,5,1,8,assist
2,5,1,9,them
2,5,1,10,and
2,5,1,11,make
2,5,1,12,their
2,5,1,13,situation
2,5,1,14,more
2,5,1,15,comfortable
2,5,1,16,than
2,5,1,17,it
2,5,1,18,was
2,5,1,19,in
2,5,1,20,his
2,5,1,21,power
2,5,1,22,to
2,5,1,23,do
2,5,2,0,Perhaps
2,5,2,1,it
2,5,2,2,would
2,5,2,3,have
2,5,2,4,been
2,5,2,5,as
2,5,2,6,well
2,5,2,7,if
2,5,2,8,he
2,5,2,9,had
2,5,2,10,left
2,5,2,11,it
2,5,2,12,wholly
2,5,2,13,to
2,5,2,14,myself
2,5,3,0,He
2,5,3,1,could
2,5,3,2,hardly
2,5,3,3,suppose
2,5,3,4,I
2,5,3,5,should
2,5,3,6,neglect
2,5,3,7,them
2,5,4,0,But
2,5,4,1,as
2,5,4,2,he
2,5,4,3,required
2,5,4,4,the
2,5,4,5,promise
2,5,4,6,I
2,5,4,7,could
2,5,4,8,not
2,5,4,9,do
2,5,4,10,less
2,5,4,11,than
2,5,4,12,give
2,5,4,13,it
2,5,5,0,at
2,5,5,1,least
2,5,5,2,I
2,5,5,3,thought
2,5,5,4,so
2,5,5,5,at
2,5,5,6,the
2,5,5,7,time
2,5,6,0,The
2,5,6,1,promise
2,5,6,2,therefore
2,5,6,3,was
2,5,6,4,given
2,5,6,5,and
2,5,6,6,must
2,5,6,7,be
2,5,6,8,performed
2,5,7,0,Something
2,5,7,1,must
2,5,7,2,be
2,5,7,3,done
2,5,7,4,for
2,5,7,5,them
2,5,7,6,whenever
2,5,7,7,they
2,5,7,8,leave
2,5,7,9,Norland
2,5,7,10,and
2,5,7,11,settle
2,5,7,12,in
2,5,7,13,a
2,5,7,14,new
2,5,7,15,home
2,5,8,0,""""
2,6,0,0,"""Well"
2,6,0,1,then
2,6,0,2,LET
2,6,0,3,something
2,6,0,4,be
2,6,0,5,done
2,6,0,6,for
2,6,0,7,them
2,6,1,0,but
2,6,1,1,THAT
2,6,1,2,something
2,6,1,3,need
2,6,1,4,not
2,6,1,5,be
2,6,1,6,three
2,6,1,7,thousand
2,6,1,8,pounds
2,6,2,0,Consider
2,6,2,1,""""
2,6,2,2,she
2,6,2,3,added
2,6,2,4,"""that"
2,6,2,5,when
2,6,2,6,the
2,6,2,7,money
2,6,2,8,is
2,6,2,9,once
2,6,2,10,parted
2,6,2,11,with
2,6,2,12,it
2,6,2,13,never
2,6,2,14,can
2,6,2,15,return
2,6,3,0,Your
2,6,3,1,sisters
2,6,3,2,will
2,6,3,3,marry
2,6,3,4,and
2,6,3,5,it
2,6,3,6,will
2,6,3,7,be
2,6,3,8,gone
2,6,3,9,for
2,6,3,10,ever
2,6,4,0,If
2,6,4,1,indeed
2,6,4,2,it
2,6,4,3,could
2,6,4,4,be
2,6,4,5,restored
2,6,4,6,to
2,6,4,7,our
2,6,4,8,poor
2,6,4,9,little
2,6,4,10,boy
2,6,4,11,""""
2,7,0,0,"""Why"
2,7,0,1,to
2,7,0,2,be
2,7,0,3,sure
2,7,0,4,""""
2,7,0,5,said
2,7,0,6,her
2,7,0,7,husband
2,7,0,8,very
2,7,0,9,gravely
2,7,0,10,"""that"
2,7,0,11,would
2,7,0,12,make
2,7,0,13,great
2,7,0,14,difference
2,7,1,0,The
2,7,1,1,time
2,7,1,2,may
2,7,1,3,come
2,7,1,4,when
2,7,1,5,Harry
2,7,1,6,will
2,7,1,7,regret
2,7,1,8,that
2,7,1,9,so
2,7,1,10,large
2,7,1,11,a
2,7,1,12,sum
2,7,1,13,was
2,7,1,14,parted
2,7,1,15,with
2,7,2,0,If
2,7,2,1,he
2,7,2,2,should
2,7,2,3,have
2,7,2,4,a
2,7,2,5,numerous
2,7,2,6,family
2,7,2,7,for
2,7,2,8,instance
2,7,2,9,it
2,7,2,10,would
2,7,2,11,be
2,7,2,12,a
2,7,2,13,very
2,7,2,14,convenient
2,7,2,15,addition
2,7,3,0,""""
2,8,0,0,"""To"
2,8,0,1,be
2,8,0,2,sure
2,8,0,3,it
2,8,0,4,would
2,8,1,0,""""
2,9,0,0,"""Perhaps"
2,9,0,1,then
2,9,0,2,it
2,9,0,3,would
2,9,0,4,be
2,9,0,5,better
2,9,0,6,for
2,9,0,7,all
2,9,0,8,parties
2,9,0,9,if
2,9,0,10,the
2,9,0,11,sum
2,9,0,12,were
2,9,0,13,diminished
2,9,0,14,one
2,9,0,15,half
2,9,1,0,
2,9,1,1,Five
2,9,1,2,hundred
2,9,1,3,pounds
2,9,1,4,would
2,9,1,5,be
2,9,1,6,a
2,9,1,7,prodigious
2,9,1,8,increase
2,9,1,9,to
2,9,1,10,their
2,9,1,11,fortunes
2,9,2,0,""""
2,10,0,0,"""Oh"
2,10,1,0,beyond
2,10,1,1,anything
2,10,1,2,great
2,10,2,0,What
2,10,2,1,brother
2,10,2,2,on
2,10,2,3,earth
2,10,2,4,would
2,10,2,5,do
2,10,2,6,half
2,10,2,7,so
2,10,2,8,much
2,10,2,9,for
2,10,2,10,his
2,10,2,11,sisters
2,10,2,12,even
2,10,2,13,if
2,10,2,14,REALLY
2,10,2,15,his
2,10,2,16,sisters
2,10,3,0,And
2,10,3,1,as
2,10,3,2,it
2,10,3,3,is
2,10,3,4,only
2,10,3,5,half
2,10,3,6,blood
2,10,4,0,
2,10,4,1,But
2,10,4,2,you
2,10,4,3,have
2,10,4,4,such
2,10,4,5,a
2,10,4,6,generous
2,10,4,7,spirit
2,10,5,0,""""
2,11,0,0,"""I"
2,11,0,1,would
2,11,0,2,not
2,11,0,3,wish
2,11,0,4,to
2,11,0,5,do
2,11,0,6,any
2,11,0,7,thing
2,11,0,8,mean
2,11,0,9,""""
2,11,0,10,he
2,11,0,11,replied
2,11,1,0,"""One"
2,11,1,1,had
2,11,1,2,rather
2,11,1,3,on
2,11,1,4,such
2,11,1,5,occasions
2,11,1,6,do
2,11,1,7,too
2,11,1,8,much
2,11,1,9,than
2,11,1,10,too
2,11,1,11,little
2,11,2,0,No
2,11,2,1,one
2,11,2,2,at
2,11,2,3,least
2,11,2,4,can
2,11,2,5,think
2,11,2,6,I
2,11,2,7,have
2,11,2,8,not
2,11,2,9,done
2,11,2,10,enough
2,11,2,11,for
2,11,2,12,them
2,11,3,0,even
2,11,3,1,themselves
2,11,3,2,they
2,11,3,3,can
2,11,3,4,hardly
2,11,3,5,expect
2,11,3,6,more
2,11,4,0,""""
2,12,0,0,"""There"
2,12,0,1,is
2,12,0,2,no
2,12,0,3,knowing
2,12,0,4,what
2,12,0,5,THEY
2,12,0,6,may
2,12,0,7,expect
2,12,0,8,""""
2,12,0,9,said
2,12,0,10,the
2,12,0,11,lady
2,12,0,12,"""but"
2,12,0,13,we
2,12,0,14,are
2,12,0,15,not
2,12,0,16,to
2,12,0,17,think
2,12,0,18,of
2,12,0,19,their
2,12,0,20,expectations
2,12,1,0,the
2,12,1,1,question
2,12,1,2,is
2,12,1,3,what
2,12,1,4,you
2,12,1,5,can
2,12,1,6,afford
2,12,1,7,to
2,12,1,8,do
2,12,2,0,""""
2,13,0,0,"""Certainly"
2,13,0,1,and
2,13,0,2,I
2,13,0,3,think
2,13,0,4,I
2,13,0,5,may
2,13,0,6,afford
2,13,0,7,to
2,13,0,8,give
2,13,0,9,them
2,13,0,10,five
2,13,0,11,hundred
2,13,0,12,pounds
2,13,0,13,a
2,13,0,14,piece
2,13,1,0,As
2,13,1,1,it
2,13,1,2,is
2,13,1,3,without
2,13,1,4,any
2,13,1,5,addition
2,13,1,6,of
2,13,1,7,mine
2,13,1,8,they
2,13,1,9,will
2,13,1,10,each
2,13,1,11,have
2,13,1,12,about
2,13,1,13,three
2,13,1,14,thousand
2,13,1,15,pounds
2,13,1,16,on
2,13,1,17,their
2,13,1,18,mother
2,13,1,19,s
2,13,1,20,death
2,13,1,21,a
2,13,1,22,very
2,13,1,23,comfortable
2,13,1,24,fortune
2,13,1,25,for
2,13,1,26,any
2,13,1,27,young
2,13,1,28,woman
2,13,2,0,""""
2,14,0,0,"""To"
2,14,0,1,be
2,14,0,2,sure
2,14,0,3,it
2,14,0,4,is
2,14,1,0,and
2,14,1,1,indeed
2,14,1,2,it
2,14,1,3,strikes
2,14,1,4,me
2,14,1,5,that
2,14,1,6,they
2,14,1,7,can
2,14,1,8,want
2,14,1,9,no
2,14,1,10,addition
2,14,1,11,at
2,14,1,12,all
2,14,2,0,They
2,14,2,1,will
2,14,2,2,have
2,14,2,3,ten
2,14,2,4,thousand
2,14,2,5,pounds
2,14,2,6,divided
2,14,2,7,amongst
2,14,2,8,them
2,14,3,0,If
2,14,3,1,they
2,14,3,2,marry
2,14,3,3,they
2,14,3,4,will
2,14,3,5,be
2,14,3,6,sure
2,14,3,7,of
2,14,3,8,doing
2,14,3,9,well
2,14,3,10,and
2,14,3,11,if
2,14,3,12,they
2,14,3,13,do
2,14,3,14,not
2,14,3,15,they
2,14,3,16,may
2,14,3,17,all
2,14,3,18,live
2,14,3,19,very
2,14,3,20,comfortably
2,14,3,21,together
2,14,3,22,on
2,14,3,23,the
2,14,3,24,interest
2,14,3,25,of
2,14,3,26,ten
2,14,3,27,thousand
2,14,3,28,pounds
2,14,4,0,""""
2,15,0,0,"""That"
2,15,0,1,is
2,15,0,2,very
2,15,0,3,true
2,15,0,4,and
2,15,0,5,therefore
2,15,0,6,I
2,15,0,7,do
2,15,0,8,not
2,15,0,9,know
2,15,0,10,whether
2,15,0,11,upon
2,15,0,12,the
2,15,0,13,whole
2,15,0,14,it
2,15,0,15,would
2,15,0,16,not
2,15,0,17,be
2,15,0,18,more
2,15,0,19,advisable
2,15,0,20,to
2,15,0,21,do
2,15,0,22,something
2,15,0,23,for
2,15,0,24,their
2,15,0,25,mother
2,15,0,26,while
2,15,0,27,she
2,15,0,28,lives
2,15,0,29,rather
2,15,0,30,than
2,15,0,31,for
2,15,0,32,them
2,15,0,33,something
2,15,0,34,of
2,15,0,35,the
2,15,0,36,annuity
2,15,0,37,kind
2,15,0,38,I
2,15,0,39,mean
2,15,1,0,
2,15,1,1,My
2,15,1,2,sisters
2,15,1,3,would
2,15,1,4,feel
2,15,1,5,the
2,15,1,6,good
2,15,1,7,effects
2,15,1,8,of
2,15,1,9,it
2,15,1,10,as
2,15,1,11,well
2,15,1,12,as
2,15,1,13,herself
2,15,2,0,A
2,15,2,1,hundred
2,15,2,2,a
2,15,2,3,year
2,15,2,4,would
2,15,2,5,make
2,15,2,6,them
2,15,2,7,all
2,15,2,8,perfectly
2,15,2,9,comfortable
2,15,3,0,""""
2,16,0,0,His
2,16,0,1,wife
2,16,0,2,hesitated
2,16,0,3,a
2,16,0,4,little
2,16,0,5,however
2,16,0,6,in
2,16,0,7,giving
2,16,0,8,her
2,16,0,9,consent
2,16,0,10,to
2,16,0,11,this
2,16,0,12,plan
2,17,0,0,"""To"
2,17,0,1,be
2,17,0,2,sure
2,17,0,3,""""
2,17,0,4,said
2,17,0,5,she
2,17,0,6,"""it"
2,17,0,7,is
2,17,0,8,better
2,17,0,9,than
2,17,0,10,parting
2,17,0,11,with
2,17,0,12,fifteen
2,17,0,13,hundred
2,17,0,14,pounds
2,17,0,15,at
2,17,0,16,once
2,17,1,0,But
2,17,1,1,then
2,17,1,2,if
2,17,1,3,Mrs
2,17,2,0,Dashwood
2,17,2,1,should
2,17,2,2,live
2,17,2,3,fifteen
2,17,2,4,years
2,17,2,5,we
2,17,2,6,shall
2,17,2,7,be
2,17,2,8,completely
2,17,2,9,taken
2,17,2,10,in
2,17,3,0,""""
2,18,0,0,"""Fifteen"
2,18,0,1,years
2,18,1,0,my
2,18,1,1,dear
2,18,1,2,Fanny
2,18,2,0,her
2,18,2,1,life
2,18,2,2,cannot
2,18,2,3,be
2,18,2,4,worth
2,18,2,5,half
2,18,2,6,that
2,18,2,7,purchase
2,18,3,0,""""
2,19,0,0,"""Certainly"
2,19,0,1,not
2,19,1,0,but
2,19,1,1,if
2,19,1,2,you
2,19,1,3,observe
2,19,1,4,people
2,19,1,5,always
2,19,1,6,live
2,19,1,7,for
2,19,1,8,ever
2,19,1,9,when
2,19,1,10,there
2,19,1,11,is
2,19,1,12,an
2,19,1,13,annuity
2,19,1,14,to
2,19,1,15,be
2,19,1,16,paid
2,19,1,17,them
2,19,2,0,and
2,19,2,1,she
2,19,2,2,is
2,19,2,3,very
2,19,2,4,stout
2,19,2,5,and
2,19,2,6,healthy
2,19,2,7,and
2,19,2,8,hardly
2,19,2,9,forty
2,19,3,0,An
2,19,3,1,annuity
2,19,3,2,is
2,19,3,3,a
2,19,3,4,very
2,19,3,5,serious
2,19,3,6,business
2,19,4,0,it
2,19,4,1,comes
2,19,4,2,over
2,19,4,3,and
2,19,4,4,over
2,19,4,5,every
2,19,4,6,year
2,19,4,7,and
2,19,4,8,there
2,19,4,9,is
2,19,4,10,no
2,19,4,11,getting
2,19,4,12,rid
2,19,4,13,of
2,19,4,14,it
2,19,5,0,You
2,19,5,1,are
2,19,5,2,not
2,19,5,3,aware
2,19,5,4,of
2,19,5,5,what
2,19,5,6,you
2,19,5,7,are
2,19,5,8,doing
2,19,6,0,I
2,19,6,1,have
2,19,6,2,known
2,19,6,3,a
2,19,6,4,great
2,19,6,5,deal
2,19,6,6,of
2,19,6,7,the
2,19,6,8,trouble
2,19,6,9,of
2,19,6,10,annuities
2,19,7,0,for
2,19,7,1,my
2,19,7,2,mother
2,19,7,3,was
2,19,7,4,clogged
2,19,7,5,with
2,19,7,6,the
2,19,7,7,payment
2,19,7,8,of
